Date,Open,High,Low,Close*,Adj. close**,Volume
2020-10-16,"3,493.50","3,515.76","3,480.45","3,483.81","3,483.81","4,67,58,90,000"
2020-10-15,"3,453.72","3,489.08","3,440.89","3,483.34","3,483.34","3,71,76,40,000"
2020-10-14,"3,515.47","3,527.94","3,480.55","3,488.67","3,488.67","3,84,06,30,000"
2020-10-13,"3,534.01","3,534.01","3,500.86","3,511.93","3,511.93","3,60,51,50,000"
2020-10-12,"3,500.02","3,549.85","3,499.61","3,534.22","3,534.22","3,42,89,70,000"
2020-10-09,"3,459.67","3,482.34","3,458.07","3,477.14","3,477.14","3,93,90,60,000"
2020-10-08,"3,434.28","3,447.28","3,428.15","3,446.83","3,446.83","3,85,61,90,000"
2020-10-07,"3,384.56","3,426.26","3,384.56","3,419.44","3,419.44","3,80,78,30,000"
2020-10-06,"3,408.74","3,431.56","3,354.54","3,360.97","3,360.97","4,44,33,80,000"
2020-10-05,"3,367.27","3,409.57","3,367.27","3,408.60","3,408.60","3,68,69,20,000"
2020-10-02,"3,338.94","3,369.10","3,323.69","3,348.42","3,348.42","3,96,15,50,000"
2020-10-01,"3,385.87","3,397.18","3,361.39","3,380.80","3,380.80","4,07,05,30,000"
2020-09-30,"3,341.21","3,393.56","3,340.47","3,363.00","3,363.00","4,72,25,30,000"
2020-09-29,"3,350.92","3,357.92","3,327.54","3,335.47","3,335.47","3,65,18,80,000"
2020-09-28,"3,333.90","3,360.74","3,332.91","3,351.60","3,351.60","3,94,60,60,000"
2020-09-25,"3,236.66","3,306.88","3,228.44","3,298.46","3,298.46","3,79,22,20,000"
2020-09-24,"3,226.14","3,278.70","3,209.45","3,246.59","3,246.59","4,59,94,70,000"
2020-09-23,"3,320.11","3,323.35","3,232.57","3,236.92","3,236.92","4,36,45,00,000"
2020-09-22,"3,295.75","3,320.31","3,270.95","3,315.57","3,315.57","3,96,33,00,000"
2020-09-21,"3,285.57","3,285.57","3,229.10","3,281.06","3,281.06","4,82,83,50,000"
2020-09-18,"3,357.38","3,362.27","3,292.40","3,319.47","3,319.47","7,06,87,00,000"
2020-09-17,"3,346.86","3,375.17","3,328.82","3,357.01","3,357.01","4,37,19,40,000"
2020-09-16,"3,411.23","3,428.92","3,384.45","3,385.49","3,385.49","4,71,00,30,000"
2020-09-15,"3,407.73","3,419.48","3,389.25","3,401.20","3,401.20","4,05,14,60,000"
2020-09-14,"3,363.56","3,402.93","3,363.56","3,383.54","3,383.54","3,83,21,30,000"
2020-09-11,"3,352.70","3,368.95","3,310.47","3,340.97","3,340.97","3,70,44,50,000"
2020-09-10,"3,412.56","3,425.55","3,329.25","3,339.19","3,339.19","4,19,22,50,000"
2020-09-09,"3,369.82","3,424.77","3,366.84","3,398.96","3,398.96","3,92,08,30,000"
2020-09-08,"3,371.88","3,379.97","3,329.27","3,331.84","3,331.84","4,66,56,00,000"
2020-09-04,"3,453.60","3,479.15","3,349.63","3,426.96","3,426.96","4,43,14,40,000"
2020-09-03,"3,564.74","3,564.85","3,427.41","3,455.06","3,455.06","4,89,86,80,000"
2020-09-02,"3,543.76","3,588.11","3,535.23","3,580.84","3,580.84","4,28,51,90,000"
2020-09-01,"3,507.44","3,528.03","3,494.60","3,526.65","3,526.65","4,08,31,10,000"
2020-08-31,"3,509.73","3,514.77","3,493.25","3,500.31","3,500.31","4,34,22,90,000"
2020-08-28,"3,494.69","3,509.23","3,484.32","3,508.01","3,508.01","3,85,58,80,000"
2020-08-27,"3,485.14","3,501.38","3,468.35","3,484.55","3,484.55","3,92,95,60,000"
2020-08-26,"3,449.97","3,481.07","3,444.15","3,478.73","3,478.73","3,75,43,60,000"
2020-08-25,"3,435.95","3,444.21","3,425.84","3,443.62","3,443.62","3,61,93,00,000"
2020-08-24,"3,418.09","3,432.09","3,413.13","3,431.28","3,431.28","3,72,86,90,000"
2020-08-21,"3,386.01","3,399.96","3,379.31","3,397.16","3,397.16","3,70,54,20,000"
2020-08-20,"3,360.48","3,390.80","3,354.69","3,385.51","3,385.51","3,64,28,50,000"
2020-08-19,"3,392.51","3,399.54","3,369.66","3,374.85","3,374.85","3,88,44,80,000"
2020-08-18,"3,387.04","3,395.06","3,370.15","3,389.78","3,389.78","3,88,13,10,000"
2020-08-17,"3,380.86","3,387.59","3,379.22","3,381.99","3,381.99","3,67,12,90,000"
2020-08-14,"3,368.66","3,378.51","3,361.64","3,372.85","3,372.85","3,19,34,00,000"
